MONTH_NAME,STATE,REGION,SEASON,EVENT_TYPE,INJURIES_TOTAL,DEATHS_TOTAL,DAMAGE_TOTAL_USD,plot_lat,plot_lon
May,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,37.7456,-89.0771
May,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,37,-91.01
May,KENTUCKY,Ohio Valley,Spring,Hail,0,0,0.0,37.6655,-87.3285
April,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,0.0,38.9675,-89.2572
April,MISSOURI,Ohio Valley,Spring,Tornado,0,0,0.0,37.8737,-91.1336
April,MISSOURI,Ohio Valley,Spring,Tornado,0,0,685000.0,37.8895,-91.0961
April,MISSOURI,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.75,-90.7
April,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,38.71,-90.7
April,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,38.78,-90.73
April,TEXAS,South,Spring,Hail,0,0,0.0,33.1671,-101.8081
April,TEXAS,South,Spring,Hail,0,0,0.0,33.42,-102.1847
April,TEXAS,South,Spring,Hail,0,0,0.0,33.3992,-102.0675
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.5,-89.98
April,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,20000.0,39.791,-91.311
April,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,120000.0,40.0496,-91.0777
April,TEXAS,South,Spring,Hail,0,0,0.0,33.5617,-101.3928
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,0.0,33.5646,-100.4905
April,ALABAMA,Southeast,Spring,Hail,0,0,0.0,31.12,-85.43
April,KANSAS,South,Spring,Thunderstorm Wind,0,0,0.0,39.03,-97.6
April,KANSAS,South,Spring,Hail,0,0,0.0,39.03,-97.59
April,KANSAS,South,Spring,Hail,0,0,0.0,39.6,-97.86
April,KANSAS,South,Spring,Thunderstorm Wind,0,0,0.0,39.01,-97.46
April,KANSAS,South,Spring,Funnel Cloud,0,0,0.0,39.02,-97.46
April,TEXAS,South,Spring,Strong Wind,0,0,0.0,31.3897,-98.7857
April,TEXAS,South,Spring,Strong Wind,0,0,0.0,31.3897,-98.7857
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,0.0,31.9402,-102.2121
April,TEXAS,South,Spring,Hail,0,0,0.0,32.87,-102.64
April,TEXAS,South,Spring,Hail,0,0,0.0,32.68,-100.92
April,TEXAS,South,Spring,Hail,0,0,0.0,32.66,-100.78
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,0.0,32.45,-100.92
April,TEXAS,South,Spring,Hail,0,0,0.0,32.43,-101.53
April,TEXAS,South,Spring,Hail,0,0,0.0,32.72,-102.67
April,INDIANA,Ohio Valley,Spring,Thunderstorm Wind,0,0,1000.0,38.8689,-84.9703
April,FLORIDA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,30.64,-81.46
April,FLORIDA,Southeast,Spring,Hail,0,0,0.0,29.69,-82.37
April,OHIO,Ohio Valley,Spring,Tornado,0,0,75000.0,39.4424,-83.6662
April,OHIO,Ohio Valley,Spring,Tornado,0,0,15000.0,39.47,-83.583
April,OHIO,Ohio Valley,Spring,Hail,0,0,3000.0,38.63,-82.85
April,OHIO,Ohio Valley,Spring,Tornado,0,0,40000.0,39.5725,-84.1612
April,TENNESSEE,Ohio Valley,Spring,Tornado,0,0,500000.0,35.2484,-85.8481
April,TENNESSEE,Ohio Valley,Spring,Tornado,0,0,250000.0,35.8799,-87.8227
April,TENNESSEE,Ohio Valley,Spring,Tornado,0,0,250000.0,36.0576,-87.3831
April,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,39.85,-89.53
April,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,39.8165,-89.6389
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.2537,-89.2292
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.1254,-89.5319
April,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,0.0,39.1033,-88.4356
April,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,0.0,41.1325,-90.1507
April,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,40.7,-90.01
April,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,39.48,-89.2
April,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,39.3902,-89.1568
April,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,39.67,-89.7
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.47,-96.49
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.44,-96.48
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.44,-96.46
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.45,-96.41
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.45,-96.35
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.54,-96.48
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.5,-96.41
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.47,-96.2
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.5,-96.47
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.47,-96.07
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.36,-96.17
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.44,-96.11
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.37,-96.16
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,500.0,43.7378,-76.0491
April,ATLANTIC SOUTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,26.06,-80.11
April,ATLANTIC SOUTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,26.09,-80.11
April,OKLAHOMA,South,Spring,Hail,0,0,0.0,36.0391,-95.0494
April,PUERTO RICO,Territory,Spring,Strong Wind,0,0,16200.0,18.2208,-66.5901
April,GEORGIA,Southeast,Spring,Tornado,0,0,0.0,33.2279,-84.524
April,GEORGIA,Southeast,Spring,Tornado,0,0,0.0,33.236,-84.502
April,TEXAS,South,Spring,Hail,0,0,0.0,33.18,-99.18
April,TEXAS,South,Spring,Hail,0,0,0.0,31.84,-100.99
April,MINNESOTA,Upper Midwest,Spring,Hail,0,0,0.0,45.07,-92.86
April,MINNESOTA,Upper Midwest,Spring,Hail,0,0,0.0,45.43,-94.0881
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,10000.0,39.8302,-77.8994
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,10000.0,39.7884,-77.7298
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,10000.0,41.1093,-76.3633
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,10000.0,40.88,-76.4
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,30000.0,41.2452,-77.0357
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,100000.0,40.91,-77.78
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,20000.0,40.8525,-77.7699
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,100000.0,40.764,-77.8821
August,LAKE ERIE,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,42.4937,-79.3495
August,LAKE ONTARIO,Water,Summer,Waterspout,0,0,0.0,43.8802,-76.2126
August,LAKE ERIE,Water,Summer,Waterspout,0,0,0.0,42.51,-79.45
August,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1000.0,43.36,-76.28
August,NEW YORK,Northeast,Summer,Hail,0,0,0.0,43.17,-76.57
August,NEW YORK,Northeast,Summer,Hail,0,0,0.0,43.17,-76.57
August,NEW YORK,Northeast,Summer,Hail,0,0,0.0,43.17,-76.57
April,NEW YORK,Northeast,Spring,Thunderstorm Wind,0,0,5000.0,42.0757,-77.2278
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,0.0,40.85,-77.85
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,15000.0,40.77,-77.88
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,6000.0,40.8214,-77.869
August,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,500.0,42.91,-77.29
August,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,5000.0,43.1,-77.09
August,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,2000.0,43.24,-77.06
August,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,5000.0,43.07,-76.76
June,NEW MEXICO,Southwest,Summer,Hail,0,0,0.0,36.78,-108.15
August,COLORADO,Southwest,Summer,Hail,0,0,0.0,39.11,-103.71
August,COLORADO,Southwest,Summer,Hail,0,0,0.0,39.02,-103.51
August,COLORADO,Southwest,Summer,Hail,0,0,0.0,38.76,-103.38
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,39.4664,-78.7093
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,39.5209,-78.6255
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,39.4123,-78.6526
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,39.3323,-78.7465
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,39.4522,-78.6351
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,39.3439,-78.7593
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,39.4683,-78.5781
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,2000.0,39.3156,-78.5685
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,39.2677,-78.5477
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,39.1413,-78.5053
June,MINNESOTA,Upper Midwest,Summer,Tornado,0,0,125000.0,44.31,-92.4
June,MINNESOTA,Upper Midwest,Summer,Tornado,0,0,87000.0,43.6635,-91.7292
June,MINNESOTA,Upper Midwest,Summer,Tornado,0,0,0.0,44.36,-92.3
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,3000.0,42.5161,-77.2888
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1000.0,42.2699,-75.801
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1000.0,42.3516,-76.8742
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1000.0,42.4059,-75.8147
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1000.0,42.2985,-75.5806
June,GEORGIA,Southeast,Summer,Thunderstorm Wind,0,0,5000.0,34.474,-83.591
June,GEORGIA,Southeast,Summer,Thunderstorm Wind,0,0,0.0,34.494,-83.443
June,GEORGIA,Southeast,Summer,Thunderstorm Wind,0,0,0.0,34.503,-83.096
June,KENTUCKY,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,38.48,-82.73
June,KENTUCKY,Ohio Valley,Summer,Thunderstorm Wind,0,0,500.0,38.57,-82.83
July,ARIZONA,Southwest,Summer,Thunderstorm Wind,0,0,0.0,31.61,-110.43
July,ARIZONA,Southwest,Summer,Thunderstorm Wind,0,0,3000.0,32.18,-111.01
August,NEW MEXICO,Southwest,Summer,Hail,0,0,0.0,36.38,-104.62
August,NEW MEXICO,Southwest,Summer,Hail,0,0,0.0,36.78,-104.48
March,TENNESSEE,Ohio Valley,Spring,High Wind,0,0,25000.0,35.6767,-86.456
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,41.9754,-88.1418
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,2000.0,34.9344,-87.6542
June,INDIANA,Ohio Valley,Summer,Tornado,0,0,20000.0,40.38,-87.07
June,INDIANA,Ohio Valley,Summer,Tornado,0,0,30000.0,40.4883,-86.9314
June,INDIANA,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,39.5,-86.34
June,INDIANA,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,39.39,-86.56
June,INDIANA,Ohio Valley,Summer,Thunderstorm Wind,0,0,10000.0,40.18,-85.82
August,GULF OF MEXICO,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,29.42,-94.89
June,WISCONSIN,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,44.35,-88.75
June,WISCONSIN,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,44.4939,-87.9852
June,WISCONSIN,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,44.02,-88.54
June,WISCONSIN,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,44.28,-90.26
June,WISCONSIN,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,44.36,-89.84
June,WISCONSIN,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,44.48,-88.13
June,MISSOURI,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,37.01,-93.2
June,MISSOURI,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,37.24,-93.39
June,MISSOURI,Ohio Valley,Summer,Thunderstorm Wind,0,0,5000.0,37.19,-93.46
June,TEXAS,South,Summer,Hail,0,0,0.0,35.67,-101.4
June,TEXAS,South,Summer,Thunderstorm Wind,0,0,0.0,34.89,-102.99
June,TEXAS,South,Summer,Thunderstorm Wind,0,0,0.0,34.89,-102.99
June,TEXAS,South,Summer,Thunderstorm Wind,0,0,0.0,36.36,-101.18
June,TEXAS,South,Summer,Thunderstorm Wind,0,0,0.0,36.22,-101.19
June,OKLAHOMA,South,Summer,Hail,0,0,0.0,36.81,-101.21
June,OKLAHOMA,South,Summer,Hail,0,0,0.0,36.58,-100.82
June,OKLAHOMA,South,Summer,Hail,0,0,0.0,36.79,-101.27
August,SOUTH CAROLINA,Southeast,Summer,Thunderstorm Wind,0,0,0.0,34.6637,-80.8118
August,SOUTH CAROLINA,Southeast,Summer,Thunderstorm Wind,0,0,0.0,34.0876,-81.4095
August,SOUTH CAROLINA,Southeast,Summer,Thunderstorm Wind,0,0,0.0,34.044,-81.7699
August,MISSOURI,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,40.513,-93.5352
June,CONNECTICUT,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.668,-72.9986
June,CONNECTICUT,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.6792,-72.9993
June,CONNECTICUT,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.6917,-72.9984
July,RHODE ISLAND,Northeast,Summer,Thunderstorm Wind,0,0,5000.0,41.76,-71.33
June,MINNESOTA,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,45.08,-93.48
June,MINNESOTA,Upper Midwest,Summer,Funnel Cloud,0,0,0.0,45.31,-94.43
June,MINNESOTA,Upper Midwest,Summer,Funnel Cloud,0,0,0.0,44.86,-94.1
June,MINNESOTA,Upper Midwest,Summer,Funnel Cloud,0,0,0.0,44.81,-94
June,MINNESOTA,Upper Midwest,Summer,Funnel Cloud,0,0,0.0,44.02,-93.8
July,RHODE ISLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.72,-71.43
August,NEW MEXICO,Southwest,Summer,Hail,0,0,0.0,36.06,-105.12
August,NEW MEXICO,Southwest,Summer,Hail,0,0,0.0,34.18,-103.33
August,MISSOURI,Ohio Valley,Summer,Thunderstorm Wind,0,0,5000.0,37.85,-92.06
August,TENNESSEE,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,35.95,-85.08
August,TENNESSEE,Ohio Valley,Summer,Thunderstorm Wind,0,0,15000.0,36.5405,-85.5103
August,UTAH,Southwest,Summer,Thunderstorm Wind,0,0,0.0,40.4527,-113.4724
August,UTAH,Southwest,Summer,Thunderstorm Wind,0,0,0.0,41.3681,-113.9614
August,UTAH,Southwest,Summer,Thunderstorm Wind,0,0,0.0,40.1124,-113.8764
August,UTAH,Southwest,Summer,Thunderstorm Wind,0,0,0.0,40.7701,-112.1508
August,UTAH,Southwest,Summer,Thunderstorm Wind,0,0,0.0,40.1081,-113.3073
August,UTAH,Southwest,Summer,Thunderstorm Wind,0,0,0.0,40.0908,-113.1096
August,MISSOURI,Ohio Valley,Summer,Thunderstorm Wind,0,0,1500.0,37.16,-92.94
August,MISSOURI,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,37.24,-92.91
August,IOWA,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,41.6396,-90.5488
June,TENNESSEE,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,35.08,-84.87
June,TENNESSEE,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,36.39,-83.02
June,TENNESSEE,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,35.46,-85.23
June,TENNESSEE,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,36.2,-83.35
June,TENNESSEE,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,35.07,-84.79
June,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,38.82,-101.97
June,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,38.89,-101.75
June,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.37,-101.7
June,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.42,-101.78
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,46.34,-101.96
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,46.37,-102.01
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,48.02,-100.24
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,46.95,-100.92
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Tornado,0,0,0.0,46.7623,-100.4613
June,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.0589,-100.1994
June,WISCONSIN,Upper Midwest,Summer,Hail,0,0,0.0,44.45,-92.02
June,WISCONSIN,Upper Midwest,Summer,Hail,0,0,0.0,44.43,-92.01
June,ALABAMA,Southeast,Summer,Hail,0,0,0.0,31.2567,-86.463
June,ALABAMA,Southeast,Summer,Hail,0,0,0.0,31.0566,-88.2365
June,ALABAMA,Southeast,Summer,Thunderstorm Wind,0,0,0.0,31.149,-87.07
July,CONNECTICUT,Northeast,Summer,Thunderstorm Wind,0,0,500.0,41.65,-72.71
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1000.0,42.2286,-75.5298
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1000.0,42.2692,-75.5338
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,25000.0,42.3181,-75.6384
August,NEW MEXICO,Southwest,Summer,Hail,0,0,250000.0,36.45,-104.96
August,NEW MEXICO,Southwest,Summer,Hail,0,0,0.0,36.5985,-104.528
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,500.0,38.02,-81.77
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,250.0,38.1,-82.58
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,500.0,38.79,-80.39
August,NEW MEXICO,Southwest,Summer,Thunderstorm Wind,0,0,0.0,34.65,-106.8333
March,NORTH CAROLINA,Southeast,Spring,Thunderstorm Wind,0,0,1000.0,36.0943,-81.1788
March,TEXAS,South,Spring,Thunderstorm Wind,0,0,0.0,30.1238,-97.8049
March,TEXAS,South,Spring,Hail,0,0,0.0,30.54,-97.55
March,MARYLAND,Northeast,Spring,High Wind,0,0,0.0,39.2778,-76.6459
March,MISSOURI,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.87,-94.17
March,MISSOURI,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.98,-93.8
March,INDIANA,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.4023,-86.9706
March,NEW JERSEY,Northeast,Spring,Thunderstorm Wind,0,0,0.0,40.86,-74.82
June,INDIANA,Ohio Valley,Summer,Thunderstorm Wind,0,0,30000.0,38.76,-87.41
June,INDIANA,Ohio Valley,Summer,Thunderstorm Wind,0,0,5000.0,38.82,-87.32
June,INDIANA,Ohio Valley,Summer,Thunderstorm Wind,0,0,3000.0,39.47,-87.07
June,INDIANA,Ohio Valley,Summer,Thunderstorm Wind,0,0,5000.0,39.83,-86.17
June,INDIANA,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,39.15,-86.39
June,INDIANA,Ohio Valley,Summer,Thunderstorm Wind,0,0,3000.0,38.98,-86.13
August,TEXAS,South,Summer,Hail,0,0,0.0,35.73,-102.93
August,TEXAS,South,Summer,Thunderstorm Wind,0,0,0.0,35.57,-102.96
August,TEXAS,South,Summer,Hail,0,0,0.0,35.27,-102.67
August,TEXAS,South,Summer,High Wind,0,0,0.0,31.3897,-98.7857
August,TEXAS,South,Summer,Thunderstorm Wind,0,0,0.0,36.22,-100.41
August,TEXAS,South,Summer,Thunderstorm Wind,0,0,0.0,35.83,-101.92
August,TEXAS,South,Summer,Thunderstorm Wind,0,0,0.0,35.65,-101.62
August,TEXAS,South,Summer,Thunderstorm Wind,0,0,500.0,35.64,-101.45
June,WISCONSIN,Upper Midwest,Summer,Thunderstorm Wind,0,1,0.0,44.5328,-88.0727
August,TEXAS,South,Summer,Thunderstorm Wind,0,0,250000.0,36.0238,-101.8279
June,MISSOURI,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,37.03,-93.2
June,MISSOURI,Ohio Valley,Summer,Thunderstorm Wind,0,0,8000.0,37.57,-94.05
June,MISSOURI,Ohio Valley,Summer,Thunderstorm Wind,0,0,1000.0,37.02,-93.21
June,OKLAHOMA,South,Summer,Hail,0,0,0.0,36.91,-100.54
June,TEXAS,South,Summer,Hail,0,0,5000.0,36.17,-100.17
June,TEXAS,South,Summer,Hail,0,0,0.0,36.35,-100.44
June,OKLAHOMA,South,Summer,Thunderstorm Wind,0,0,0.0,36.69,-102.5
June,OKLAHOMA,South,Summer,Thunderstorm Wind,0,0,0.0,36.92,-101.78
June,TEXAS,South,Summer,Thunderstorm Wind,0,0,0.0,35.57,-102.96
June,NEW MEXICO,Southwest,Summer,Hail,0,0,0.0,34.94,-106.69
August,TEXAS,South,Summer,Hail,0,0,10000.0,35.0576,-101.9897
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,37.18,-94.83
August,MISSOURI,Ohio Valley,Summer,Hail,0,0,0.0,37.45,-93.19
June,CONNECTICUT,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.6912,-73.0155
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.9486,-73.5116
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.865,-73.6472
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,0.0,42.8052,-73.3976
June,MINNESOTA,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,46,-95.73
June,MINNESOTA,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,45.87,-95.39
June,MINNESOTA,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,45.89,-95.38
June,MINNESOTA,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,45.71,-94.93
August,MONTANA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,47.57,-112.23
August,MONTANA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,47.7,-111.95
August,MONTANA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,47.68,-111.94
August,MONTANA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,47.41,-111.72
August,MONTANA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,48.04,-111.69
August,MONTANA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,47.57,-111.22
August,MONTANA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,48.61,-111.2
August,MONTANA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,48.18,-111.03
June,TENNESSEE,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,36.22,-82.64
June,TENNESSEE,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,35.54,-84.38
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Tornado,0,0,0.0,46.8987,-98.5786
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Tornado,0,0,0.0,46.9163,-101.4902
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Tornado,0,0,0.0,47.2492,-100.9304
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Tornado,0,0,0.0,46.525,-98.11
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,47.19,-103.08
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,46.17,-103.3
June,KANSAS,South,Summer,Hail,0,0,0.0,39.51,-101.92
June,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.23,-101.09
June,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.11,-100.82
June,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.8,-101.74
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,46.08,-101.54
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,46.51,-99.56
July,CONNECTICUT,Northeast,Summer,Thunderstorm Wind,0,0,800.0,41.95,-72.6
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,47.69,-100.91
June,NORTH DAKOTA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,46.88,-100.69
June,WISCONSIN,Upper Midwest,Summer,Hail,0,0,0.0,44.23,-91.86
June,WISCONSIN,Upper Midwest,Summer,Hail,0,0,0.0,45.16,-90.79
June,NEW YORK,Northeast,Summer,Lightning,1,0,0.0,42.66,-76.43
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1000.0,42.0902,-75.2426
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1000.0,42.0994,-75.1983
June,PENNSYLVANIA,Northeast,Summer,Lightning,2,0,0.0,41.35,-75.76
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1000.0,43.2672,-75.2052
June,NEW YORK,Northeast,Summer,Tornado,0,3,440000.0,43.0928,-75.3669
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,5000.0,43.1219,-75.6713
August,NEW MEXICO,Southwest,Summer,Thunderstorm Wind,0,0,0.0,34.98,-107.17
June,ILLINOIS,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,38.61,-87.73
March,OKLAHOMA,South,Spring,High Wind,0,0,0.0,35.5053,-97.1239
March,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,36.8933,-76.3241
June,INDIANA,Ohio Valley,Summer,Thunderstorm Wind,0,0,10000.0,39.54,-87.36
